what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1307385493186
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.1.R200809220400,org.eclipse.epp.usagedata.gathering,1307385493187
started,bundle,org.eclipse.epp.usagedata.recording,1.0.1.R200809220400,org.eclipse.epp.usagedata.recording,1307385493187
started,bundle,org.eclipse.jdt.core,3.4.4.v_894_R34x,org.eclipse.jdt.core,1307385493188
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1307385493189
started,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1307385493196
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1307385493197
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1307385493198
started,bundle,org.eclipse.mylyn.bugzilla.core,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.bugzilla.core,1307385493199
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.bugzilla.ui,1307385493200
started,bundle,org.eclipse.mylyn.commons.net,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.commons.net,1307385493200
started,bundle,org.eclipse.mylyn.commons.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.commons.ui,1307385493201
started,bundle,org.eclipse.mylyn.context.core,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.context.core,1307385493202
started,bundle,org.eclipse.mylyn.context.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.context.ui,1307385493202
started,bundle,org.eclipse.mylyn.monitor.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.monitor.ui,1307385493203
started,bundle,org.eclipse.mylyn.tasks.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.tasks.ui,1307385493204
started,bundle,org.eclipse.mylyn.team.ui,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.team.ui,1307385493205
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307385506869
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307385509079
opened,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.TypeHierarchy,1307385513738
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1307385513836
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1307385515786
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307385518595
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1307385519566
started,bundle,org.eclipse.mylyn.ide.ant,3.1.1.v20090411-0400-e3x,org.eclipse.mylyn.ide.ant,1307385519588
